ID;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
15902;50;entrepreneur;married;basic.9y;unknown;no;no;cellular;jul;mon;4;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
30870;38;entrepreneur;married;basic.4y;no;no;no;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.344;5099.1;no
38914;24;student;single;unknown;no;yes;no;cellular;nov;wed;2;3;3;success;-3.4;92.649;-30.1;0.716;5017.5;yes
40004;26;admin.;married;high.school;no;yes;yes;cellular;jun;wed;2;999;1;failure;-1.7;94.055;-39.8;0.767;4991.6;yes
27360;40;unemployed;divorced;university.degree;no;no;no;cellular;nov;fri;3;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
28805;50;blue-collar;married;basic.9y;no;yes;no;cellular;apr;thu;2;999;1;failure;-1.8;93.075;-47.1;1.41;5099.1;yes
37227;70;retired;married;basic.4y;no;yes;no;cellular;aug;fri;2;999;0;nonexistent;-2.9;92.201;-31.4;0.881;5076.2;yes
4110;38;services;married;high.school;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;yes
38597;18;student;single;basic.6y;no;no;yes;cellular;oct;fri;2;999;0;nonexistent;-3.4;92.431;-26.9;0.72;5017.5;yes
24061;38;entrepreneur;married;basic.4y;no;no;no;telephone;oct;fri;1;999;0;nonexistent;-0.1;93.798;-40.4;4.76;5195.8;yes
30573;22;student;single;high.school;no;yes;yes;cellular;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.354;5099.1;yes
2681;55;management;married;unknown;no;yes;yes;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
15565;28;admin.;single;high.school;no;no;no;telephone;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
40082;32;admin.;single;university.degree;no;yes;no;cellular;jul;fri;1;999;0;nonexistent;-1.7;94.215;-40.3;0.822;4991.6;no
12322;27;services;married;high.school;unknown;no;no;telephone;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.959;5228.1;yes
2696;38;blue-collar;single;university.degree;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
36859;35;management;married;university.degree;no;yes;no;cellular;jun;tue;1;999;0;nonexistent;-2.9;92.963;-40.8;1.252;5076.2;no
36738;27;blue-collar;single;high.school;no;yes;no;cellular;jun;mon;2;4;1;success;-2.9;92.963;-40.8;1.281;5076.2;yes
4722;34;blue-collar;married;basic.9y;unknown;yes;yes;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
40874;41;technician;married;professional.course;no;no;no;cellular;oct;wed;2;27;1;success;-1.1;94.601;-49.5;0.959;4963.6;yes
22704;45;technician;married;professional.course;unknown;yes;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
16534;58;retired;married;basic.4y;unknown;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
11641;33;blue-collar;single;basic.9y;no;no;no;telephone;jun;fri;18;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
37635;74;retired;married;basic.9y;no;yes;no;cellular;aug;mon;1;999;1;failure;-2.9;92.201;-31.4;0.861;5076.2;yes
18832;50;self-employed;married;basic.4y;unknown;no;no;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;no
34660;41;technician;married;professional.course;no;no;yes;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
39209;49;blue-collar;married;basic.9y;unknown;no;no;cellular;mar;mon;1;6;2;success;-1.8;93.369;-34.8;0.652;5008.7;yes
38406;38;admin.;married;university.degree;no;yes;no;cellular;oct;wed;1;999;1;failure;-3.4;92.431;-26.9;0.735;5017.5;yes
34205;29;admin.;single;high.school;no;yes;no;cellular;may;wed;7;999;1;failure;-1.8;92.893;-46.2;1.281;5099.1;yes
38260;80;retired;married;basic.4y;no;no;no;cellular;oct;tue;1;999;2;failure;-3.4;92.431;-26.9;0.742;5017.5;yes
30542;20;technician;single;university.degree;no;no;no;cellular;may;mon;5;999;0;nonexistent;-1.8;92.893;-46.2;1.354;5099.1;yes
6051;45;admin.;married;basic.6y;no;yes;yes;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
35506;44;admin.;married;basic.6y;no;unknown;unknown;cellular;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.244;5099.1;yes
3499;48;entrepreneur;married;basic.4y;no;no;yes;telephone;may;thu;8;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
21241;33;admin.;married;university.degree;no;yes;no;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
30496;42;admin.;married;professional.course;no;no;yes;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.354;5099.1;yes
12041;38;blue-collar;single;high.school;unknown;yes;no;telephone;jun;fri;2;999;0;nonexistent;1.4;94.465;-41.8;4.947;5228.1;yes
5333;28;blue-collar;married;basic.9y;no;no;yes;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
40472;35;admin.;married;university.degree;no;yes;no;cellular;aug;wed;2;6;3;success;-1.7;94.027;-38.3;0.903;4991.6;yes
2938;37;services;married;high.school;no;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
36979;46;admin.;divorced;high.school;no;yes;no;telephone;jul;thu;1;999;0;nonexistent;-2.9;92.469;-33.6;1.072;5076.2;yes
14581;37;housemaid;married;basic.4y;no;yes;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
9222;33;admin.;single;university.degree;no;yes;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
25955;39;admin.;married;university.degree;no;yes;no;cellular;nov;wed;2;999;1;failure;-0.1;93.2;-42;4.12;5195.8;no
40901;56;unemployed;divorced;basic.4y;no;no;yes;cellular;oct;fri;2;5;3;success;-1.1;94.601;-49.5;0.972;4963.6;yes
1962;43;services;divorced;basic.9y;no;yes;no;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
34816;34;services;single;high.school;no;no;yes;telephone;may;thu;6;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
31885;29;admin.;married;high.school;no;yes;no;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;yes
20920;35;technician;married;professional.course;no;no;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
40596;32;admin.;single;university.degree;no;yes;no;cellular;sep;thu;2;10;3;success;-1.1;94.199;-37.5;0.884;4963.6;yes
30585;26;student;single;high.school;no;no;no;cellular;may;mon;3;999;1;failure;-1.8;92.893;-46.2;1.354;5099.1;yes
17011;48;admin.;married;basic.9y;no;yes;no;cellular;jul;thu;5;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
39810;52;self-employed;married;university.degree;no;yes;no;telephone;jun;fri;1;999;0;nonexistent;-1.7;94.055;-39.8;0.707;4991.6;no
38949;44;admin.;divorced;high.school;no;yes;no;telephone;nov;mon;2;6;1;success;-3.4;92.649;-30.1;0.719;5017.5;yes
1691;33;blue-collar;married;basic.6y;unknown;yes;yes;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;yes
10952;55;management;single;basic.4y;no;yes;no;telephone;jun;wed;3;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no
40661;31;student;single;unknown;no;unknown;unknown;cellular;sep;wed;2;6;2;success;-1.1;94.199;-37.5;0.88;4963.6;yes
40725;30;technician;single;professional.course;no;unknown;unknown;telephone;sep;tue;1;12;2;failure;-1.1;94.199;-37.5;0.877;4963.6;yes
35068;34;blue-collar;married;basic.4y;unknown;yes;no;cellular;may;fri;5;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;yes
22725;33;technician;married;professional.course;unknown;yes;no;cellular;aug;mon;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
25892;38;technician;married;professional.course;unknown;no;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;yes
29711;35;entrepreneur;divorced;university.degree;no;no;no;cellular;apr;mon;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
9866;27;admin.;married;basic.9y;no;no;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
35845;39;technician;single;university.degree;no;yes;no;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.259;5099.1;no
37209;46;housemaid;married;high.school;no;yes;no;cellular;aug;fri;1;999;0;nonexistent;-2.9;92.201;-31.4;0.881;5076.2;yes
14506;29;entrepreneur;married;basic.4y;no;no;no;cellular;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
36583;53;blue-collar;married;basic.6y;no;yes;no;cellular;jun;thu;2;3;1;success;-2.9;92.963;-40.8;1.26;5076.2;yes
20420;49;blue-collar;married;basic.6y;no;yes;no;cellular;aug;tue;4;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
16278;27;admin.;single;university.degree;no;no;no;cellular;jul;tue;7;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;yes
9911;48;admin.;divorced;high.school;no;yes;yes;telephone;jun;wed;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;yes
30383;66;unemployed;single;basic.4y;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
23019;33;technician;married;professional.course;unknown;yes;no;cellular;aug;tue;7;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;yes
21032;49;technician;divorced;professional.course;unknown;no;no;cellular;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
22324;33;admin.;single;university.degree;no;yes;no;cellular;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;yes
31175;36;technician;single;professional.course;no;no;no;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1;no
9944;26;admin.;single;high.school;no;no;no;telephone;jun;wed;4;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
30555;51;blue-collar;married;basic.4y;no;yes;no;cellular;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.354;5099.1;yes
35096;29;services;single;basic.9y;no;yes;no;cellular;may;fri;2;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;no
15720;29;services;single;professional.course;no;yes;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
30843;49;blue-collar;married;basic.6y;unknown;no;no;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.344;5099.1;yes
38287;36;admin.;single;university.degree;no;yes;no;cellular;oct;wed;1;2;2;success;-3.4;92.431;-26.9;0.742;5017.5;no
27279;32;technician;single;professional.course;no;yes;no;cellular;nov;fri;5;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
2031;54;services;married;basic.4y;unknown;yes;no;telephone;may;mon;7;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
14153;31;management;married;university.degree;no;yes;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
11998;59;retired;married;basic.9y;no;no;yes;telephone;jun;thu;2;999;0;nonexistent;1.4;94.465;-41.8;4.955;5228.1;no
35732;24;blue-collar;single;basic.9y;no;yes;no;cellular;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1;no
26523;30;admin.;married;university.degree;no;yes;no;cellular;nov;thu;3;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;yes
12541;40;services;married;basic.6y;unknown;no;no;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
29250;38;services;married;high.school;no;no;no;cellular;apr;fri;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
41170;40;management;divorced;university.degree;no;yes;no;cellular;nov;wed;2;999;4;failure;-1.1;94.767;-50.8;1.03;4963.6;no
20742;46;admin.;married;high.school;no;no;yes;cellular;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;yes
37236;48;entrepreneur;married;university.degree;no;no;yes;cellular;aug;fri;2;4;2;success;-2.9;92.201;-31.4;0.881;5076.2;yes
5764;35;admin.;married;high.school;no;no;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
34720;26;blue-collar;married;professional.course;no;yes;no;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
20572;45;management;married;university.degree;no;yes;no;cellular;aug;tue;4;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;yes
39219;29;blue-collar;single;professional.course;no;yes;yes;cellular;mar;tue;1;999;0;nonexistent;-1.8;93.369;-34.8;0.652;5008.7;yes
29851;52;entrepreneur;divorced;university.degree;unknown;yes;no;telephone;apr;mon;4;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
30654;34;admin.;married;university.degree;no;yes;no;cellular;may;tue;3;999;1;failure;-1.8;92.893;-46.2;1.344;5099.1;no
9235;46;entrepreneur;married;unknown;unknown;yes;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
8091;36;admin.;married;university.degree;no;yes;no;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
36986;29;technician;single;university.degree;no;no;no;cellular;jul;fri;6;999;0;nonexistent;-2.9;92.469;-33.6;1.059;5076.2;yes
9072;53;technician;married;professional.course;unknown;yes;no;telephone;jun;thu;6;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1;no
20778;37;technician;single;professional.course;no;yes;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
17286;32;admin.;single;high.school;no;yes;no;telephone;jul;fri;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
37892;36;admin.;married;university.degree;no;yes;yes;cellular;sep;tue;2;999;0;nonexistent;-3.4;92.379;-29.8;0.819;5017.5;no
28387;33;technician;single;university.degree;no;unknown;unknown;cellular;apr;thu;3;999;0;nonexistent;-1.8;93.075;-47.1;1.435;5099.1;yes
5994;35;services;single;high.school;unknown;no;yes;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
36849;35;management;married;university.degree;no;no;no;cellular;jun;tue;2;999;0;nonexistent;-2.9;92.963;-40.8;1.252;5076.2;yes
27258;45;admin.;divorced;university.degree;no;yes;no;cellular;nov;fri;1;999;1;failure;-0.1;93.2;-42;4.021;5195.8;no
38444;61;management;married;university.degree;no;yes;no;cellular;oct;fri;2;999;1;failure;-3.4;92.431;-26.9;0.73;5017.5;yes
15902;50;entrepreneur;married;basic.9y;unknown;no;no;cellular;jul;mon;4;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
39397;27;student;single;unknown;no;yes;no;telephone;apr;thu;1;4;1;success;-1.8;93.749;-34.6;0.635;5008.7;yes
9796;29;admin.;married;professional.course;no;yes;no;telephone;jun;wed;4;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;yes
21720;29;technician;single;university.degree;unknown;no;yes;cellular;aug;tue;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
39796;51;technician;married;university.degree;no;yes;no;cellular;jun;tue;1;10;1;success;-1.7;94.055;-39.8;0.702;4991.6;yes
18143;25;services;single;basic.9y;no;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
27430;48;admin.;married;basic.9y;no;yes;yes;cellular;nov;fri;3;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;yes
39336;30;student;single;unknown;no;yes;no;cellular;mar;tue;1;9;1;success;-1.8;93.369;-34.8;0.637;5008.7;yes
18578;51;management;married;basic.4y;no;yes;no;cellular;jul;thu;2;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;no
35252;29;blue-collar;divorced;high.school;no;no;no;cellular;may;fri;2;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;no
17283;53;retired;married;high.school;no;yes;no;cellular;jul;fri;7;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
36208;52;admin.;divorced;university.degree;no;yes;yes;cellular;may;thu;3;999;0;nonexistent;-1.8;92.893;-46.2;1.27;5099.1;no
33473;29;admin.;married;high.school;no;no;no;cellular;may;tue;2;999;1;failure;-1.8;92.893;-46.2;1.291;5099.1;no
1612;38;blue-collar;married;basic.4y;unknown;yes;yes;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
27360;40;unemployed;divorced;university.degree;no;no;no;cellular;nov;fri;3;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
35704;25;admin.;single;high.school;no;no;no;cellular;may;mon;4;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1;no
16790;54;services;married;high.school;unknown;no;no;telephone;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
28332;34;admin.;single;professional.course;no;no;no;cellular;apr;wed;1;999;0;nonexistent;-1.8;93.075;-47.1;1.445;5099.1;no
29823;25;admin.;single;university.degree;no;no;yes;cellular;apr;mon;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
38634;37;admin.;married;high.school;no;no;yes;cellular;nov;mon;3;999;0;nonexistent;-3.4;92.649;-30.1;0.722;5017.5;no
36331;33;admin.;single;university.degree;no;yes;no;cellular;jun;tue;2;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2;no
37639;67;retired;married;basic.6y;no;no;no;cellular;aug;tue;2;999;0;nonexistent;-2.9;92.201;-31.4;0.859;5076.2;yes
35050;44;admin.;married;basic.9y;no;yes;no;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;no
34206;37;admin.;divorced;university.degree;unknown;yes;no;cellular;may;wed;4;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;no
4368;45;services;married;high.school;no;yes;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
36370;52;unknown;married;professional.course;unknown;yes;yes;cellular;jun;tue;1;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2;no
24213;55;blue-collar;married;basic.9y;no;no;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42;4.191;5195.8;yes
7327;38;blue-collar;married;high.school;unknown;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191;no
34601;31;blue-collar;single;basic.9y;no;no;no;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1;yes
2406;38;blue-collar;single;university.degree;unknown;yes;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;yes
34430;31;entrepreneur;single;university.degree;no;yes;no;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;yes
33276;33;self-employed;single;high.school;no;yes;yes;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;no
28046;28;blue-collar;single;high.school;no;yes;yes;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.483;5099.1;yes
30177;46;admin.;married;high.school;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
39940;37;technician;single;university.degree;no;yes;no;cellular;jun;fri;1;999;2;failure;-1.7;94.055;-39.8;0.748;4991.6;yes
40384;44;services;divorced;basic.6y;no;yes;no;cellular;aug;wed;3;0;1;success;-1.7;94.027;-38.3;0.9;4991.6;yes
1189;46;blue-collar;single;basic.9y;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;yes
40958;63;admin.;married;university.degree;no;yes;no;cellular;oct;thu;2;6;1;success;-1.1;94.601;-49.5;0.987;4963.6;no
16106;41;blue-collar;married;basic.9y;no;yes;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
23495;33;services;married;university.degree;unknown;no;no;cellular;aug;thu;8;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
38270;22;student;single;high.school;no;yes;no;cellular;oct;tue;1;6;1;success;-3.4;92.431;-26.9;0.742;5017.5;yes
39144;66;retired;married;professional.course;no;no;no;cellular;mar;tue;1;999;1;failure;-1.8;93.369;-34.8;0.655;5008.7;yes
38770;25;admin.;married;unknown;no;no;no;cellular;nov;thu;1;999;0;nonexistent;-3.4;92.649;-30.1;0.714;5017.5;yes
35008;58;admin.;married;basic.4y;unknown;no;no;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;yes
20820;34;admin.;single;university.degree;no;yes;no;cellular;aug;wed;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
15190;49;blue-collar;single;basic.6y;unknown;yes;no;cellular;jul;thu;3;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1;yes
8736;38;technician;married;professional.course;no;no;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
23940;31;admin.;married;university.degree;no;yes;yes;cellular;aug;fri;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
28148;40;services;married;unknown;unknown;no;no;cellular;apr;mon;1;999;1;failure;-1.8;93.075;-47.1;1.466;5099.1;no
28267;32;technician;single;university.degree;no;no;no;cellular;apr;wed;1;999;0;nonexistent;-1.8;93.075;-47.1;1.445;5099.1;no
39498;80;retired;divorced;basic.4y;no;yes;yes;cellular;apr;thu;1;10;2;success;-1.8;93.749;-34.6;0.644;5008.7;yes
36585;51;unemployed;married;basic.6y;no;no;no;cellular;jun;thu;2;999;1;failure;-2.9;92.963;-40.8;1.26;5076.2;yes
27917;28;admin.;single;high.school;no;yes;no;telephone;mar;fri;1;999;0;nonexistent;-1.8;92.843;-50;1.531;5099.1;yes
39472;74;retired;divorced;basic.4y;no;yes;no;cellular;apr;mon;2;999;0;nonexistent;-1.8;93.749;-34.6;0.643;5008.7;yes
36432;28;technician;single;professional.course;no;yes;no;cellular;jun;tue;1;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2;yes
14520;24;entrepreneur;single;university.degree;no;yes;no;cellular;jul;tue;3;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;yes
11020;38;management;married;unknown;unknown;no;no;telephone;jun;wed;9;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;yes
12479;39;housemaid;married;basic.4y;no;yes;no;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
27433;38;technician;single;professional.course;no;yes;yes;cellular;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
36497;28;admin.;single;university.degree;no;yes;no;cellular;jun;wed;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
